URL,Status_Code,Title,Meta_Description,H1,H2s,Canonical,Meta_Robots,Word_Count,Internal_Links,External_Links,Image_Count,Images_With_Alt_Count
https://www.ikea.com/in/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-white-afjaell-medium-firm-s29521504/,200,"HEMNES day-bed w 3 drawers/2 mattresses, white/Åfjäll medium firm, 80x200 cm (311/2x783/4"") - IKEA","HEMNES day-bed w 3 drawers/2 mattresses, white/Åfjäll medium firm, 80x200 cm (311/2x783/4"") A sofa, a single bed, a double bed and storage in one piece of furniture! Perfect if you are tight of space. If you like the style, you can combine it with other furniture in the HEMNES series.","HEMNES Day-bed w 3 drawers/2 mattresses, white/Åfjäll medium firm, 80x200 cm (31 1/2x78 3/4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-white-afjaell-medium-firm-s29521504/,"index, follow",1092,14,0,24,24
https://www.ikea.com/in/en/cat/single-beds-16285/?filters=f-online-sellable,200,Single Beds - Buy Single Bed at Best Price in India - IKEA,"Buy single beds online. Discover our range in various colors with options for drawers & slatted bed bases. Find the perfect blend of style, storage, and comfort at IKEA",Single beds,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/single-beds-16285/,"index, follow",3055,89,0,51,51
https://www.ikea.com/in/en/cat/double-beds-16284/,200,Double Beds - Buy Double Bed Online at Best Price in India - IKEA,"Buy double beds online. Transform your bedroom with a quality double bed. Shop online at IKEA for stylish, space-saving, and budget-friendly options. Explore today.",Double beds,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/double-beds-16284/,"index, follow",1980,86,0,48,48
https://www.ikea.com/in/en/cat/beds-bm003/?filters=f-online-sellable%3Atrue%2Cf-typed-reference-measurement%3A160x200%20cm_bed%20frames,200,Beds - Buy beds online in India - IKEA,Buy a bed online from IKEA. Browse a wide range of bed design options and find the perfect bed for you home. Shop Now.,Beds,Sort and Filter | Results list | Shop beds by size,https://www.ikea.com/in/en/cat/beds-bm003/,"index, follow",4196,105,0,41,36
https://www.ikea.com/in/en/cat/beds-bm003/?filters=f-online-sellable%3Atrue%2Cf-typed-reference-measurement%3A180x200%20cm_bed%20frames,200,Beds - Buy beds online in India - IKEA,Buy a bed online from IKEA. Browse a wide range of bed design options and find the perfect bed for you home. Shop Now.,Beds,Sort and Filter | Results list | Shop beds by size,https://www.ikea.com/in/en/cat/beds-bm003/,"index, follow",4196,105,0,41,36
https://www.ikea.com/in/en/cat/guest-beds-day-beds-19037/,200,Guests Beds - Buy guest bed online at affordable price in india. - IKEA,"Show your guests the best hospitality with our cosy guest bed and trundle bed selection. Some of our guest beds actually double as sofas and storage, so you can save more space. Check out our collection to make sleepovers easier. Shop online today!",Guest beds & day beds,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/guest-beds-day-beds-19037/,"index, follow",919,56,0,45,45
https://www.ikea.com/in/en/cat/childrens-beds-18723/,200,Buy Comfy & Safe Children’s Beds for Sweet Dreams - IKEA,"Find the perfect children’s bed—safe, sturdy, and designed to grow with your child. From toddler beds to bunk beds, we’ve got it all.",Children's beds,Explore the storage possibilities | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/childrens-beds-18723/,"index, follow",1828,41,0,27,27
https://www.ikea.com/in/en/campaigns/affordable-sets-bedroom-pub1c8c4b90/,200,Affordable Sets  - Bedroom Sets On Sale - IKEA,"Shop Online And Save On A Variety Of Bedroom Furniture And living room Sets At Catch! affordable bedroom sets-bed, side table, chest of drawer, matress and matching accessories",Bedroom sets for every budget,"GURSKEN: A bedroom set that’s easy on the eyes and even easier on the wallet – all for just Rs.17,770! | Classic brown bedroom sets with SONGESAND at Rs.40,970 | Check out our assembly services",https://www.ikea.com/in/en/campaigns/affordable-sets-bedroom-pub1c8c4b90/,"index, follow",1557,152,0,138,122
https://www.ikea.com/in/en/p/vestmarka-sprung-mattress-firm-light-blue-80483344/,200,"VESTMARKA sprung mattress, firm/light blue, 180x200 cm (707/8x783/4"") - IKEA","VESTMARKA sprung mattress, firm/light blue, 180x200 cm (707/8x783/4"") A simple 18 cm high spring mattress. It´s firm with Bonnell springs, while a layer of foam on top and wadding in the quilted cover provide additional cushioning. The soft fabric of the mattress is smooth to the touch.","VESTMARKA Sprung mattress, firm/light blue, 180x200 cm (70 7/8x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/vestmarka-sprung-mattress-firm-light-blue-80483344/,"index, follow",1011,14,0,17,16
https://www.ikea.com/in/en/p/anneland-hybrid-mattress-firm-white-00481711/,200,"ÅNNELAND hybrid mattress, firm/white, 160x200 cm (63x783/4"") - IKEA","ÅNNELAND hybrid mattress, firm/white, 160x200 cm (63x783/4"") A firm 24 cm high hybrid mattress. Memory foam combined with high-resilience foam, a layer of pocket springs and comfort zones for even distribution of body weight – and a soft washable cover.","ÅNNELAND Hybrid mattress, firm/white, 160x200 cm (63x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/anneland-hybrid-mattress-firm-white-00481711/,"index, follow",1076,11,0,28,27
https://www.ikea.com/in/en/p/vannareid-pocket-sprung-mattress-extra-firm-beige-70490222/,200,"VANNAREID pocket sprung mattress, extra firm/beige, 80x200 cm (311/2x783/4"") - IKEA","VANNAREID pocket sprung mattress, extra firm/beige, 80x200 cm (311/2x783/4"") Sit or lie down on this 12 cm high mattress developed to go with our day-beds. Feel the support from extra-firm, individually wrapped pocket springs and a layer of foam. The soft fabric cover is washable.","VANNAREID Pocket sprung mattress, extra firm/beige, 80x200 cm (31 1/2x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/vannareid-pocket-sprung-mattress-extra-firm-beige-70490222/,"index, follow",941,9,0,19,18
https://www.ikea.com/in/en/p/valevag-pocket-sprung-mattress-extra-firm-light-blue-80470006/,200,"VALEVÅG pocket sprung mattress, extra firm/light blue, 180x200 cm (707/8x783/4"") - IKEA","VALEVÅG pocket sprung mattress, extra firm/light blue, 180x200 cm (707/8x783/4"") An extra-firm 24 cm high mattress with individual pocket springs. Even distribution of body weight by comfort zones offers softer support for hips and shoulders. A thick layer of foam adds to the comfort.","VALEVÅG Pocket sprung mattress, extra firm/light blue, 180x200 cm (70 7/8x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/valevag-pocket-sprung-mattress-extra-firm-light-blue-80470006/,"index, follow",1293,12,0,27,26
https://www.ikea.com/in/en/p/valevag-pocket-sprung-mattress-extra-firm-light-blue-00469950/,200,"VALEVÅG pocket sprung mattress, extra firm/light blue, 160x200 cm (63x783/4"") - IKEA","VALEVÅG pocket sprung mattress, extra firm/light blue, 160x200 cm (63x783/4"") An extra-firm 24 cm high mattress with individual pocket springs. Even distribution of body weight by comfort zones offers softer support for hips and shoulders. A thick layer of foam adds to the comfort.","VALEVÅG Pocket sprung mattress, extra firm/light blue, 160x200 cm (63x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/valevag-pocket-sprung-mattress-extra-firm-light-blue-00469950/,"index, follow",1278,12,0,27,26
https://www.ikea.com/in/en/p/vagstranda-pocket-sprung-mattress-extra-firm-light-blue-70470380/,200,"VÅGSTRANDA pocket sprung mattress, extra firm/light blue, 180x200 cm (707/8x783/4"") - IKEA","VÅGSTRANDA pocket sprung mattress, extra firm/light blue, 180x200 cm (707/8x783/4"") An extra-firm 28 cm high innovative double layer pocket spring mattress. You get ultimate comfort and perfect support from comfort zones that adjust to your body. A generous layer of foam adds to the feel!","VÅGSTRANDA Pocket sprung mattress, extra firm/light blue, 180x200 cm (70 7/8x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/vagstranda-pocket-sprung-mattress-extra-firm-light-blue-70470380/,"index, follow",1135,13,0,30,29
https://www.ikea.com/in/en/p/abygda-foam-mattress-firm-white-30481470/,200,"ÅBYGDA foam mattress, firm/white, 160x200 cm (63x783/4"") - IKEA","ÅBYGDA foam mattress, firm/white, 160x200 cm (63x783/4"") A 16 cm high 2-layered firm foam mattress. The top layer of memory foam provides pressure relief, while your body is supported in all areas from comfort zones – and the soft cover is washable.","ÅBYGDA Foam mattress, firm/white, 160x200 cm (63x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/abygda-foam-mattress-firm-white-30481470/,"index, follow",785,11,0,25,24
https://www.ikea.com/in/en/p/vatnestroem-pocket-sprung-mattress-extra-firm-natural-70478480/,200,"VATNESTRÖM pocket sprung mattress, extra firm/natural, 160x200 cm (63x783/4"") - IKEA","VATNESTRÖM pocket sprung mattress, extra firm/natural, 160x200 cm (63x783/4"") An extra-firm 26 cm high mattress with pocket springs and natural materials. Even distribution of body weight by comfort zones, softer support around hips and shoulders – and natural latex to add comfort.","VATNESTRÖM Pocket sprung mattress, extra firm/natural, 160x200 cm (63x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/vatnestroem-pocket-sprung-mattress-extra-firm-natural-70478480/,"index, follow",1097,10,0,25,24
https://www.ikea.com/in/en/p/vestmarka-sprung-mattress-firm-light-blue-10451266/,200,"VESTMARKA sprung mattress, firm/light blue, 160x200 cm (63x783/4"") - IKEA","VESTMARKA sprung mattress, firm/light blue, 160x200 cm (63x783/4"") A simple 18 cm high spring mattress. It´s firm with Bonnell springs, while a layer of foam on top and wadding in the quilted cover provide additional cushioning. The soft fabric of the mattress is smooth to the touch.","VESTMARKA Sprung mattress, firm/light blue, 160x200 cm (63x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/vestmarka-sprung-mattress-firm-light-blue-10451266/,"index, follow",1003,14,0,17,16
https://www.ikea.com/in/en/p/vesteroey-pocket-sprung-mattress-firm-light-blue-80450616/,200,"VESTERÖY pocket sprung mattress, firm/light blue, 160x200 cm (63x783/4"") - IKEA","VESTERÖY pocket sprung mattress, firm/light blue, 160x200 cm (63x783/4"") A firm 20 cm high mattress with individual pocket springs and a layer of foam offers comfort and support. The cover with extra foam and a soft stretch fabric adds even more comfort.","VESTERÖY Pocket sprung mattress, firm/light blue, 160x200 cm (63x78 3/4 "")",Try our comfort guide | How to get it | Product details,https://www.ikea.com/in/en/p/vesteroey-pocket-sprung-mattress-firm-light-blue-80450616/,"index, follow",1038,13,0,17,16
https://www.ikea.com/in/en/cat/chests-of-drawers-10451/,200,Stylish Chest of Drawers for Every Room - IKEA,"Organise your space with a chest of drawers—practical, stylish, and perfect for storing clothes, accessories, and more.",Chest of drawers,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/chests-of-drawers-10451/,"index, follow",2327,89,0,60,60
https://www.ikea.com/in/en/cat/clothes-organisers-10452/,200,Clothes Storage - Buy clothes storage ideas online at affordable price in india. - IKEA,"Can't find your favourite outfit when you need it? Visit IKEA online for clothes storage ideas to keep everything you need sorted. We have a clothes storage rack and organisers like trays, boxes and more to keep your wardrobe neat from head to toe.",Clothes organisers,Where seasonal stuff hibernates | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/clothes-organisers-10452/,"index, follow",2253,47,0,47,47
https://www.ikea.com/in/en/cat/hangers-20618/,200,Over Door Hanger - Buy over door hooks online at affordable price in india. - IKEA,Need more storage space? Why not use over door hooks or an over door hanger to keep your clothes. They make grabbing clothes easy and keep your rooms tidy. Check out our door hanger selection to find what suits your fancy and needs. Shop online now!,Hangers,Make Messy Closets A Thing Of The Past | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/hangers-20618/,"index, follow",753,38,0,30,30
https://www.ikea.com/in/en/rooms/bedroom/comfort-pub369c4620/,200,Achieve the perfect sleep comfort with these tips - IKEA,Discover essential sleep comfort tips to enhance your nightly rest. Improve your sleep quality with our vast product ranges for a comfortable sleeping routine.,Comfort,Create a relaxing bedroom for better sleep | 1. Choose a mattress that’s best for you | What are the different types of mattresses?,https://www.ikea.com/in/en/rooms/bedroom/comfort-pub369c4620/,"index, follow",1174,59,0,30,21
https://www.ikea.com/in/en/rooms/bedroom/temperature-pub83a8b84f/,200,Discover ideal sleep temperature for restful night - IKEA,Learn how to find the ideal sleep temperature for a restful night. Explore techniques to maintain the perfect bedroom climate for optimal sleep.,Find your perfect sleep temperature,Explore more cozy winter blankets to keep you warm all season | Let's take your temperature | ,https://www.ikea.com/in/en/rooms/bedroom/temperature-pub83a8b84f/,"index, follow",1311,73,0,52,51
https://www.ikea.com/in/en/rooms/bedroom/home-furnishing-and-declutter-pubb98eac81/,200,How to declutter your bedroom for better sleep - IKEA,"Improve your sleep by decluttering your bedroom. Discover effective strategies to create a serene, clutter-free sleep environment.",Home furnishing & declutter,Declutter for a restful night | Maximize space with underbed storage | Hide your clutter to seek better sleep,https://www.ikea.com/in/en/rooms/bedroom/home-furnishing-and-declutter-pubb98eac81/,"index, follow",1167,60,0,35,19
https://www.ikea.com/in/en/rooms/bedroom/light-pub2d2d971a/,200,Optimize your bedroom lighting for the best sleep - IKEA,"Learn how to optimize your bedroom lighting to enhance your sleep quality. Discover our block out curtains, lamps and bulbs to create a restful sleep environment.",Light,Light up your dream world | Close the curtains and dream on | What light is best for sleep?,https://www.ikea.com/in/en/rooms/bedroom/light-pub2d2d971a/,"index, follow",1157,47,0,27,27
